# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Quantity: INl
GridIdx; PavlDbm; HarmonicK; FreqHz; NodeIdx; NodeName; Re; Im
0; -14; 0; 0; 1; n_drain; 0.04917998074; 0
0; -14; 1; 2000000000; 1; n_drain; 0.003716719875; 1.691355389E-17
0; -14; 2; 4000000000; 1; n_drain; 6.69518579E-05; -3.469446952E-18
0; -14; 3; 6000000000; 1; n_drain; 7.183263886E-07; -7.474006968E-19
0; -14; 4; 8000000000; 1; n_drain; 4.102879748E-09; -0
0; -13; 0; 0; 0; n_gate; -0.06099999878; 0
0; -13; 1; 2000000000; 0; n_gate; 0.001334915373; 1.415751197E-15
0; -13; 2; 4000000000; 0; n_gate; 0; -0
0; -13; 3; 6000000000; 0; n_gate; 1.131710233E-18; -1.705476234E-18
0; -13; 4; 8000000000; 0; n_gate; 0; -0
0; -13; 0; 0; 1; n_drain; 0.04919731907; 0
0; -13; 1; 2000000000; 1; n_drain; 0.004170854615; -3.07913417E-17
0; -13; 2; 4000000000; 1; n_drain; 8.429275561E-05; -4.187730891E-18
0; -13; 3; 6000000000; 1; n_drain; 1.014647088E-06; -1.910297524E-18
0; -13; 4; 8000000000; 1; n_drain; 6.501525377E-09; -0
0; -12; 0; 0; 0; n_gate; -0.06099999878; 0
0; -12; 1; 2000000000; 0; n_gate; 0.001497799683; 1.591175108E-15
0; -12; 2; 4000000000; 0; n_gate; 0; -0
0; -12; 3; 6000000000; 0; n_gate; -2.032855001E-18; -1.661680757E-18
0; -12; 4; 8000000000; 0; n_gate; 0; -0
0; -12; 0; 0; 1; n_drain; 0.04921914909; 0
0; -12; 1; 2000000000; 1; n_drain; 0.004680660537; -7.285838599E-17
0; -12; 2; 4000000000; 1; n_drain; 0.0001061267854; -1.734723476E-18
0; -12; 3; 6000000000; 1; n_drain; 1.433198749E-06; -8.355980025E-19
0; -12; 4; 8000000000; 1; n_drain; 1.030190061E-08; -0
0; -11; 0; 0; 0; n_gate; -0.06099999878; 0
0; -11; 1; 2000000000; 0; n_gate; 0.001680558886; 1.783620994E-15
0; -11; 2; 4000000000; 0; n_gate; 1.226634733E-18; -1.226634733E-18
0; -11; 3; 6000000000; 0; n_gate; 3.012883599E-18; -2.783293047E-18
0; -11; 4; 8000000000; 0; n_gate; 0; -0
0; -11; 0; 0; 1; n_drain; 0.04924663519; 0
0; -11; 1; 2000000000; 1; n_drain; 0.00525303712; 1.769938363E-14
0; -11; 2; 4000000000; 1; n_drain; 0.0001336191636; -2.499266934E-14
0; -11; 3; 6000000000; 1; n_drain; 2.02439658E-06; 1.767587412E-14
0; -11; 4; 8000000000; 1; n_drain; 1.632275098E-08; -0
0; -10; 0; 0; 0; n_gate; -0.06099999878; 0
0; -10; 1; 2000000000; 0; n_gate; 0.001885618083; 2.00100353E-15
0; -10; 2; 4000000000; 0; n_gate; 0; -0
0; -10; 3; 6000000000; 0; n_gate; -4.297265555E-21; 2.025895755E-18
0; -10; 4; 8000000000; 0; n_gate; 0; -0
0; -10; 0; 0; 1; n_drain; 0.04928124404; 0
0; -10; 1; 2000000000; 1; n_drain; 0.005895769657; 2.726117942E-14
0; -10; 2; 4000000000; 1; n_drain; 0.0001682378794; 7.312164383E-15
0; -10; 3; 6000000000; 1; n_drain; 2.859446148E-06; 4.076733682E-14
0; -10; 4; 8000000000; 1; n_drain; 2.586036416E-08; -2.500083474E-14
0; -9; 0; 0; 0; n_gate; -0.06099999878; 0
0; -9; 1; 2000000000; 0; n_gate; 0.002115698287; 2.244298497E-15
0; -9; 2; 4000000000; 0; n_gate; 0; -0
0; -9; 3; 6000000000; 0; n_gate; 2.555672211E-18; -8.567965567E-19
0; -9; 4; 8000000000; 0; n_gate; 0; -0
0; -9; 0; 0; 1; n_drain; 0.04932482334; 0
0; -9; 1; 2000000000; 1; n_drain; 0.006617655462; 3.035766083E-17
0; -9; 2; 4000000000; 1; n_drain; 0.0002118327124; 1.219727444E-18
0; -9; 3; 6000000000; 1; n_drain; 4.038914429E-06; -1.372193375E-19
0; -9; 4; 8000000000; 1; n_drain; 4.096719577E-08; -3.469446952E-18
0; -8; 0; 0; 0; n_gate; -0.06099999878; 0
0; -8; 1; 2000000000; 0; n_gate; 0.002373852522; 2.519685849E-15
0; -8; 2; 4000000000; 0; n_gate; 0; -0
0; -8; 3; 6000000000; 0; n_gate; 2.182275298E-18; -4.566151347E-19
0; -8; 4; 8000000000; 0; n_gate; 0; -0
0; -8; 0; 0; 1; n_drain; 0.04937970125; 0
0; -8; 1; 2000000000; 1; n_drain; 0.007428652948; -2.949029909E-17
0; -8; 2; 4000000000; 1; n_drain; 0.0002667350732; -2.968003447E-18
0; -8; 3; 6000000000; 1; n_drain; 5.704831457E-06; -4.785736152E-20
0; -8; 4; 8000000000; 1; n_drain; 6.489123097E-08; -3.469446952E-18
0; -7; 0; 0; 0; n_gate; -0.06099999878; 0
0; -7; 1; 2000000000; 0; n_gate; 0.002663506337; 2.826081383E-15
0; -7; 2; 4000000000; 0; n_gate; 1.734723476E-18; -0
0; -7; 3; 6000000000; 0; n_gate; -1.043733068E-18; -1.009600186E-19
0; -7; 4; 8000000000; 0; n_gate; 0; -0
0; -7; 0; 0; 1; n_drain; 0.04944881188; 0
0; -7; 1; 2000000000; 1; n_drain; 0.008340059423; 2.312299657E-14
0; -7; 2; 4000000000; 1; n_drain; 0.0003358842667; 1.767141121E-14
0; -7; 3; 6000000000; 1; n_drain; 8.057776349E-06; -9.561961183E-15
0; -7; 4; 8000000000; 1; n_drain; 1.027710218E-07; -2.498695695E-14
0; -6; 0; 0; 0; n_gate; -0.06099999878; 0
0; -6; 1; 2000000000; 0; n_gate; 0.002988503263; 3.172592397E-15
0; -6; 2; 4000000000; 0; n_gate; 1.734723476E-18; -0
0; -6; 3; 6000000000; 0; n_gate; -1.147976163E-18; 2.026322177E-18
0; -6; 4; 8000000000; 0; n_gate; 0; -0
0; -6; 0; 0; 1; n_drain; 0.04953585411; 0
0; -6; 1; 2000000000; 1; n_drain; 0.009364725482; -9.540979118E-18
0; -6; 2; 4000000000; 1; n_drain; 0.0004229873494; -1.246832498E-18
0; -6; 3; 6000000000; 1; n_drain; 1.138099485E-05; 1.334076892E-19
0; -6; 4; 8000000000; 1; n_drain; 1.6273199E-07; -3.469446952E-18
0; -5; 0; 0; 0; n_gate; -0.06099999878; 0
0; -5; 1; 2000000000; 0; n_gate; 0.003353155812; 3.559435732E-15
0; -5; 2; 4000000000; 0; n_gate; 0; -0
0; -5; 3; 6000000000; 0; n_gate; -1.566943593E-18; 2.525723555E-19
0; -5; 4; 8000000000; 0; n_gate; 0; -0
0; -5; 0; 0; 1; n_drain; 0.04964549252; 0
0; -5; 1; 2000000000; 1; n_drain; 0.01051731654; -1.82145965E-17
0; -5; 2; 4000000000; 1; n_drain; 0.0005327217996; -4.689174396E-18
0; -5; 3; 6000000000; 1; n_drain; 1.607443989E-05; 2.491547414E-18
0; -5; 4; 8000000000; 1; n_drain; 2.576151273E-07; -0
0; -4; 0; 0; 0; n_gate; -0.06099999878; 0
0; -4; 1; 2000000000; 0; n_gate; 0.003762302702; 3.994851325E-15
0; -4; 2; 4000000000; 0; n_gate; 0; -0
0; -4; 3; 6000000000; 0; n_gate; -1.536883334E-18; -1.867899602E-18
0; -4; 4; 8000000000; 0; n_gate; 0; -0
0; -4; 0; 0; 1; n_drain; 0.04978361199; 0
0; -4; 1; 2000000000; 1; n_drain; 0.01181463588; 2.308396529E-14
0; -4; 2; 4000000000; 1; n_drain; 0.0006709928983; -1.76745554E-14
0; -4; 3; 6000000000; 1; n_drain; 2.27028007E-05; -9.565809042E-15
0; -4; 4; 8000000000; 1; n_drain; 4.076976385E-07; 2.500083474E-14
0; -3; 0; 0; 0; n_gate; -0.06099999878; 0
0; -3; 1; 2000000000; 0; n_gate; 0.004221373062; 4.477971813E-15
0; -3; 2; 4000000000; 0; n_gate; 1.734723476E-18; 1.734723476E-18
0; -3; 3; 6000000000; 0; n_gate; -2.49852425E-19; -2.677183855E-19
0; -3; 4; 8000000000; 0; n_gate; 0; -0
0; -3; 0; 0; 1; n_drain; 0.04995764095; 0
0; -3; 1; 2000000000; 1; n_drain; 0.01327602893; 4.081891075E-14
0; -3; 2; 4000000000; 1; n_drain; 0.0008452612607; 7.311859451E-15
0; -3; 3; 6000000000; 1; n_drain; 3.206325147E-05; 8.098281262E-15
0; -3; 4; 8000000000; 1; n_drain; 6.449690109E-07; 2.500083474E-14
0; -2; 0; 0; 0; n_gate; -0.06099999878; 0
0; -2; 1; 2000000000; 0; n_gate; 0.004736458478; 5.025927591E-15
0; -2; 2; 4000000000; 0; n_gate; 1.226634733E-18; 1.226634733E-18
0; -2; 3; 6000000000; 0; n_gate; 1.188947156E-18; -4.152042236E-19
0; -2; 4; 8000000000; 0; n_gate; 0; -0
0; -2; 0; 0; 1; n_drain; 0.05017696246; 0
0; -2; 1; 2000000000; 1; n_drain; 0.01492389572; 6.591949209E-17
0; -2; 2; 4000000000; 1; n_drain; 0.001064960665; 1.311884629E-17
0; -2; 3; 6000000000; 1; n_drain; 4.528096916E-05; 2.325952473E-18
0; -2; 4; 8000000000; 1; n_drain; 1.019832004E-06; 3.469446952E-18
0; -1; 0; 0; 0; n_gate; -0.06099999878; 0
