# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Quantity: V
GridIdx; PavlDbm; HarmonicK; FreqHz; NodeIdx; NodeName; Re; Im
0; -10; 2; 4000000000; 1; n_drain; -0.0001682707508; 6.694116037E-15
0; -10; 3; 6000000000; 1; n_drain; -2.860364081E-12; 7.587351326E-17
0; -10; 4; 8000000000; 1; n_drain; -2.587551905E-14; 5.147770953E-19
0; -10; 5; 1E+10; 1; n_drain; 8.868290087E-17; -1.411355862E-21
0; -9; 0; 0; 0; n_gate; -3.049999939; 0
0; -9; 1; 2000000000; 0; n_gate; 0.1057849144; 1.122205408E-13
0; -9; 2; 4000000000; 0; n_gate; -1.746649579E-24; -1.746510568E-24
0; -9; 3; 6000000000; 0; n_gate; -1.319984384E-24; 1.797293321E-26
0; -9; 4; 8000000000; 0; n_gate; 0; 0
0; -9; 5; 1E+10; 0; n_gate; 1.147353603E-24; -4.039379297E-25
0; -9; 0; 0; 1; n_drain; 47.99999995; 0
0; -9; 1; 2000000000; 1; n_drain; -0.3970971137; 5.278877339E-13
0; -9; 2; 4000000000; 1; n_drain; -0.0002118741301; 8.430231306E-15
0; -9; 3; 6000000000; 1; n_drain; -4.040211751E-12; 1.071699459E-16
0; -9; 4; 8000000000; 1; n_drain; -4.099125136E-14; 8.154967699E-19
0; -9; 5; 1E+10; 1; n_drain; 1.581734601E-16; -2.519178741E-21
0; -8; 0; 0; 0; n_gate; -3.049999939; 0
0; -8; 1; 2000000000; 0; n_gate; 0.1186926261; 1.259155534E-13
0; -8; 2; 4000000000; 0; n_gate; -2.266705793E-32; -2.266345045E-32
0; -8; 3; 6000000000; 0; n_gate; -1.439698533E-24; 9.082197833E-25
0; -8; 4; 8000000000; 0; n_gate; 0; 0
0; -8; 5; 1E+10; 0; n_gate; 1.257723618E-24; -5.339379676E-25
0; -8; 0; 0; 1; n_drain; 47.99999995; 0
0; -8; 1; 2000000000; 1; n_drain; -0.4457616615; 4.431310542E-13
0; -8; 2; 4000000000; 1; n_drain; -0.0002667872706; 1.539808464E-14
0; -8; 3; 6000000000; 1; n_drain; -5.706665321E-12; 1.513670536E-16
0; -8; 4; 8000000000; 1; n_drain; -6.492931233E-14; 1.30056921E-18
0; -8; 5; 1E+10; 1; n_drain; 2.822932561E-16; -1.488873075E-20
0; -7; 0; 0; 0; n_gate; -3.049999939; 0
0; -7; 1; 2000000000; 0; n_gate; 0.1331753169; 1.413087904E-13
0; -7; 2; 4000000000; 0; n_gate; -1.199318572E-24; -8.012900389E-25
0; -7; 3; 6000000000; 0; n_gate; 9.988823544E-26; 5.617196268E-26
0; -7; 4; 8000000000; 0; n_gate; 0; 0
0; -7; 5; 1E+10; 0; n_gate; -5.685421477E-25; 8.502746435E-25
0; -7; 0; 0; 1; n_drain; 47.99999995; 0
0; -7; 1; 2000000000; 1; n_drain; -0.5004513585; -9.848801791E-13
0; -7; 2; 4000000000; 1; n_drain; -0.0003359500676; -2.229608371E-15
0; -7; 3; 6000000000; 1; n_drain; -8.060368931E-12; 2.13804341E-16
0; -7; 4; 8000000000; 1; n_drain; -1.028313803E-13; 2.033272128E-18
0; -7; 5; 1E+10; 1; n_drain; 5.041798304E-16; -1.425320774E-20
0; -6; 0; 0; 0; n_gate; -3.049999939; 0
0; -6; 1; 2000000000; 0; n_gate; 0.1494251632; 1.585390317E-13
0; -6; 2; 4000000000; 0; n_gate; -8.673617446E-25; 3.449520079E-29
0; -6; 3; 6000000000; 0; n_gate; -7.250107535E-25; 1.137843199E-24
0; -6; 4; 8000000000; 0; n_gate; 0; 0
0; -6; 5; 1E+10; 0; n_gate; -1.059502659E-24; -1.792300949E-24
0; -6; 0; 0; 1; n_drain; 47.99999995; 0
0; -6; 1; 2000000000; 1; n_drain; -0.5619373297; 1.191349017E-13
0; -6; 2; 4000000000; 1; n_drain; -0.0004230703279; 2.837874042E-14
0; -6; 3; 6000000000; 1; n_drain; -1.138466096E-11; 3.01985072E-16
0; -6; 4; 8000000000; 1; n_drain; -1.628277403E-13; 3.230517573E-18
0; -6; 5; 1E+10; 1; n_drain; 9.016193903E-16; -2.090343434E-21
0; -5; 0; 0; 0; n_gate; -3.049999939; 0
0; -5; 1; 2000000000; 0; n_gate; 0.1676577906; 1.778773536E-13
0; -5; 2; 4000000000; 0; n_gate; -1.734723427E-32; 1.380449043E-36
0; -5; 3; 6000000000; 0; n_gate; 2.779932076E-25; 1.424371307E-24
0; -5; 4; 8000000000; 0; n_gate; 0; 0
0; -5; 5; 1E+10; 0; n_gate; 4.21576861E-25; 5.597411256E-26
0; -5; 0; 0; 1; n_drain; 47.99999995; 0
0; -5; 1; 2000000000; 1; n_drain; -0.6310996068; 2.11064499E-13
0; -5; 2; 4000000000; 1; n_drain; -0.0005328264853; 9.654122275E-15
0; -5; 3; 6000000000; 1; n_drain; -1.607962541E-11; 4.265228743E-16
0; -5; 4; 8000000000; 1; n_drain; -2.577669434E-13; 5.136945131E-18
0; -5; 5; 1E+10; 1; n_drain; 1.614624919E-15; -1.344596486E-20
0; -4; 0; 0; 0; n_gate; -3.049999939; 0
0; -4; 1; 2000000000; 0; n_gate; 0.1881151351; 1.996118181E-13
0; -4; 2; 4000000000; 0; n_gate; -3.318930761E-25; 8.013509479E-25
0; -4; 3; 6000000000; 0; n_gate; 1.268488099E-24; 8.350126584E-26
0; -4; 4; 8000000000; 0; n_gate; 0; 0
0; -4; 5; 1E+10; 0; n_gate; -8.27188044E-25; 4.53817621E-25
0; -4; 0; 0; 1; n_drain; 47.99999995; 0
0; -4; 1; 2000000000; 1; n_drain; -0.708946516; 2.450333049E-13
0; -4; 2; 4000000000; 1; n_drain; -0.000671125042; 1.786416869E-14
0; -4; 3; 6000000000; 1; n_drain; -2.271013801E-11; 6.024099014E-16
0; -4; 4; 8000000000; 1; n_drain; -4.079385658E-13; 8.128171136E-18
0; -4; 5; 1E+10; 1; n_drain; 2.896585642E-15; -4.131946861E-20
0; -3; 0; 0; 0; n_gate; -3.049999939; 0
0; -3; 1; 2000000000; 0; n_gate; 0.2110686531; 2.239729456E-13
0; -3; 2; 4000000000; 0; n_gate; -8.673962385E-25; -8.673271934E-25
0; -3; 3; 6000000000; 0; n_gate; -1.84133093E-25; 7.222085157E-25
0; -3; 4; 8000000000; 0; n_gate; 0; 0
0; -3; 5; 1E+10; 0; n_gate; 8.886409324E-25; -1.011978613E-24
0; -3; 0; 0; 1; n_drain; 47.99999995; 0
0; -3; 1; 2000000000; 1; n_drain; -0.7966389407; 1.055934759E-12
0; -3; 2; 4000000000; 1; n_drain; -0.0008454281786; 3.363432623E-14
0; -3; 3; 6000000000; 1; n_drain; -3.20736379E-11; 8.50779668E-16
0; -3; 4; 8000000000; 1; n_drain; -6.453511458E-13; 1.283885434E-17
0; -3; 5; 1E+10; 1; n_drain; 5.207484224E-15; -8.288035149E-20
0; -2; 0; 0; 0; n_gate; -3.049999939; 0
0; -2; 1; 2000000000; 0; n_gate; 0.2368229239; 2.512774992E-13
0; -2; 2; 4000000000; 0; n_gate; -6.133417749E-25; -6.132929686E-25
0; -2; 3; 6000000000; 0; n_gate; -3.297555877E-26; 1.292798216E-24
0; -2; 4; 8000000000; 0; n_gate; 0; 0
0; -2; 5; 1E+10; 0; n_gate; 2.718474612E-25; -8.640576464E-25
0; -2; 0; 0; 1; n_drain; 47.99999995; 0
0; -2; 1; 2000000000; 1; n_drain; -0.8955210762; 4.936718379E-13
0; -2; 2; 4000000000; 1; n_drain; -0.001065171689; 5.121583677E-14
0; -2; 3; 6000000000; 1; n_drain; -4.529567996E-11; 1.201510013E-15
0; -2; 4; 8000000000; 1; n_drain; -1.020438481E-12; 2.02884811E-17
0; -2; 5; 1E+10; 1; n_drain; 9.386961921E-15; -1.44612632E-19
0; -1; 0; 0; 0; n_gate; -3.049999939; 0
0; -1; 1; 2000000000; 0; n_gate; 0.265719691; 2.819164481E-13
0; -1; 2; 4000000000; 0; n_gate; -2.09406021E-24; -1.602592177E-24
0; -1; 3; 6000000000; 0; n_gate; 8.196254292E-25; 9.671132129E-25
0; -1; 4; 8000000000; 0; n_gate; 0; 0
0; -1; 5; 1E+10; 0; n_gate; 8.665612215E-25; 1.873224552E-25
0; -1; 0; 0; 1; n_drain; 47.99999995; 0
0; -1; 1; 2000000000; 1; n_drain; -1.007159914; -8.996829123E-14
0; -1; 2; 4000000000; 1; n_drain; -0.001342299704; 5.74710982E-14
0; -1; 3; 6000000000; 1; n_drain; -6.396457426E-11; 1.696728202E-15
0; -1; 4; 8000000000; 1; n_drain; -1.612538657E-12; 3.207676813E-17
0; -1; 5; 1E+10; 1; n_drain; 1.697588391E-14; -2.723372982E-19
0; 0; 0; 0; 0; n_gate; -3.049999939; 0
0; 0; 1; 2000000000; 0; n_gate; 0.298142397; 3.16364864E-13
0; 0; 2; 4000000000; 0; n_gate; -1.433690019E-29; -3.592730202E-25
0; 0; 3; 6000000000; 0; n_gate; -1.54385765E-24; 6.29186172E-25
0; 0; 4; 8000000000; 0; n_gate; 0; 0
0; 0; 5; 1E+10; 0; n_gate; 2.10888143E-24; 1.172030554E-24
0; 0; 0; 0; 1; n_drain; 47.99999995; 0
0; 0; 1; 2000000000; 1; n_drain; -1.133396545; -1.317230711E-12
0; 0; 2; 4000000000; 1; n_drain; -0.00169195118; 4.894534763E-14
0; 0; 3; 6000000000; 1; n_drain; -9.032094298E-11; 2.39584078E-15
0; 0; 4; 8000000000; 1; n_drain; -2.546203857E-12; 5.066760379E-17
0; 0; 5; 1E+10; 1; n_drain; 3.082153891E-14; -4.785647029E-19
0; 1; 0; 0; 0; n_gate; -3.049999939; 0
0; 1; 1; 2000000000; 0; n_gate; 0.3345212714; 3.549035077E-13
0; 1; 2; 4000000000; 0; n_gate; -6.133417698E-25; -6.132929462E-25
0; 1; 3; 6000000000; 0; n_gate; 4.526343929E-25; -7.24446646E-25
0; 1; 4; 8000000000; 0; n_gate; 1.226610306E-24; -1.226659112E-24
0; 1; 5; 1E+10; 0; n_gate; -3.661927779E-25; 1.436059002E-24
0; 1; 0; 0; 1; n_drain; 47.99999995; 0
0; 1; 1; 2000000000; 1; n_drain; -1.276413553; 7.156948413E-13
0; 1; 2; 4000000000; 1; n_drain; -0.002133344686; 6.723112997E-14
0; 1; 3; 6000000000; 1; n_drain; -1.27524282E-10; 3.382679892E-15
0; 1; 4; 8000000000; 1; n_drain; -4.016447401E-12; 7.990469261E-17
0; 1; 5; 1E+10; 1; n_drain; 5.622642161E-14; -9.016192794E-19
0; 2; 0; 0; 0; n_gate; -3.049999939; 0
0; 2; 1; 2000000000; 0; n_gate; 0.3753390399; 3.982344451E-13
0; 2; 2; 4000000000; 0; n_gate; -1.934534059E-24; 1.668776425E-24
0; 2; 3; 6000000000; 0; n_gate; 1.600551989E-24; -8.681048302E-25
0; 2; 4; 8000000000; 0; n_gate; 2.453171817E-32; -2.453367023E-32
0; 2; 5; 1E+10; 0; n_gate; 9.122335543E-25; -1.208279743E-24
0; 2; 0; 0; 1; n_drain; 47.99999995; 0
0; 2; 1; 2000000000; 1; n_drain; -1.438824418; -1.497030974E-12
0; 2; 2; 4000000000; 1; n_drain; -0.002690923722; 1.003317742E-13
0; 2; 3; 6000000000; 1; n_drain; -1.800271845E-10; 4.775352922E-15
0; 2; 4; 8000000000; 1; n_drain; -6.32754512E-12; 1.258575159E-16
0; 2; 5; 1E+10; 1; n_drain; 1.031546114E-13; -1.625528361E-18
0; 3; 0; 0; 0; n_gate; -3.049999939; 0
0; 3; 1; 2000000000; 0; n_gate; 0.4211373294; 4.468622121E-13
0; 3; 2; 4000000000; 0; n_gate; -3.319914052E-25; -1.668686237E-24
0; 3; 3; 6000000000; 0; n_gate; 8.198402014E-25; -8.553550951E-25
0; 3; 4; 8000000000; 0; n_gate; 9.812296414E-48; -9.813858164E-48
0; 3; 5; 1E+10; 0; n_gate; -5.581593795E-25; -4.129093268E-25
0; 3; 0; 0; 1; n_drain; 47.99999995; 0
0; 3; 1; 2000000000; 1; n_drain; -1.623793088; -1.753397915E-12
0; 3; 2; 4000000000; 1; n_drain; -0.003395846148; 8.869161747E-14
0; 3; 3; 6000000000; 1; n_drain; -2.540994458E-10; 6.740174838E-15
0; 3; 4; 8000000000; 1; n_drain; -9.952083476E-12; 1.979904152E-16
0; 3; 5; 1E+10; 1; n_drain; 1.905179404E-13; -3.014971205E-18
0; 4; 0; 0; 0; n_gate; -3.049999939; 0
0; 4; 1; 2000000000; 0; n_gate; 0.4725238554; 5.013388E-13
0; 4; 2; 4000000000; 0; n_gate; 3.319568379E-25; 8.013245007E-25
0; 4; 3; 6000000000; 0; n_gate; 2.840000304E-26; -6.71372147E-26
0; 4; 4; 8000000000; 0; n_gate; 3.924762211E-63; -3.925699292E-63
0; 4; 5; 1E+10; 0; n_gate; 1.476634698E-24; 1.328645997E-24
0; 4; 0; 0; 1; n_drain; 47.99999995; 0
0; 4; 1; 2000000000; 1; n_drain; -1.835194927; 1.275209918E-12
0; 4; 2; 4000000000; 1; n_drain; -0.004287930057; 1.591139742E-13
0; 4; 3; 6000000000; 1; n_drain; -3.585594854E-10; 9.511086011E-15
0; 4; 4; 8000000000; 1; n_drain; -1.561958979E-11; 3.10733042E-16
0; 4; 5; 1E+10; 1; n_drain; 3.546070202E-13; -5.658677116E-18
0; 5; 0; 0; 0; n_gate; -3.049999939; 0
0; 5; 1; 2000000000; 0; n_gate; 0.5301804858; 5.625576732E-13
0; 5; 2; 4000000000; 0; n_gate; 9.452348526E-25; -1.880579683E-25
0; 5; 3; 6000000000; 0; n_gate; 1.810793521E-24; -4.64065201E-25
0; 5; 4; 8000000000; 0; n_gate; 1.569842338E-78; -1.570342117E-78
0; 5; 5; 1E+10; 0; n_gate; 6.201821301E-25; -1.980274397E-24
0; 5; 0; 0; 1; n_drain; 47.99999995; 0
0; 5; 1; 2000000000; 1; n_drain; -2.077834308; 1.162470946E-13
0; 5; 2; 4000000000; 1; n_drain; -0.005418206346; 2.148815059E-13
0; 5; 3; 6000000000; 1; n_drain; -5.057897067E-10; 1.341647923E-14
0; 5; 4; 8000000000; 1; n_drain; -2.444695008E-11; 4.863441237E-16
0; 5; 5; 1E+10; 1; n_drain; 6.658772111E-13; -1.059261045E-17
0; 6; 0; 0; 0; n_gate; -3.049999939; 0
0; 6; 1; 2000000000; 0; n_gate; 0.5948722892; 6.311776297E-13
0; 6; 2; 4000000000; 0; n_gate; -2.814831737E-25; -2.282005624E-24
0; 6; 3; 6000000000; 0; n_gate; -3.418773862E-25; 7.444902372E-25
0; 6; 4; 8000000000; 0; n_gate; 6.279119176E-94; -6.281618104E-94
0; 6; 5; 1E+10; 0; n_gate; -3.368997891E-25; 1.14647757E-25
0; 6; 0; 0; 1; n_drain; 47.99999994; 0
0; 6; 1; 2000000000; 1; n_drain; -2.357739305; 1.874675487E-12
0; 6; 2; 4000000000; 1; n_drain; -0.00685227625; 2.726289695E-13
0; 6; 3; 6000000000; 1; n_drain; -7.131346974E-10; 1.891648047E-14
0; 6; 4; 8000000000; 1; n_drain; -3.812466141E-11; 7.584660114E-16
0; 6; 5; 1E+10; 1; n_drain; 1.262765984E-12; -2.007303119E-17
0; 7; 0; 0; 0; n_gate; -3.049999939; 0
0; 7; 1; 2000000000; 0; n_gate; 0.6674576864; 7.082019845E-13
0; 7; 2; 4000000000; 0; n_gate; -1.879827728E-25; 9.452497582E-25
0; 7; 3; 6000000000; 0; n_gate; -2.72060666E-25; 1.873291319E-25
0; 7; 4; 8000000000; 0; n_gate; 2.511547575E-109; -2.512747086E-109
0; 7; 5; 1E+10; 0; n_gate; 1.873308306E-25; -1.244213375E-24
0; 7; 0; 0; 1; n_drain; 47.99999994; 0
0; 7; 1; 2000000000; 1; n_drain; -2.682560243; 9.760664403E-13
0; 7; 2; 4000000000; 1; n_drain; -0.008674727757; 3.170863369E-13
0; 7; 3; 6000000000; 1; n_drain; -1.004802536E-09; 2.6653219E-14
0; 7; 4; 8000000000; 1; n_drain; -5.917033973E-11; 1.177168965E-15
0; 7; 5; 1E+10; 1; n_drain; 2.420555981E-12; -3.850546279E-17
0; 8; 0; 0; 0; n_gate; -3.049999939; 0
0; 8; 1; 2000000000; 0; n_gate; 0.7488998417; 7.945988546E-13
0; 8; 2; 4000000000; 0; n_gate; -3.758903334E-33; 1.890514559E-32
0; 8; 3; 6000000000; 0; n_gate; 2.195419847E-24; -2.946508272E-24
0; 8; 4; 8000000000; 0; n_gate; 1.004578998E-124; -1.005138765E-124
0; 8; 5; 1E+10; 0; n_gate; 4.872769828E-25; -1.389577181E-24
0; 8; 0; 0; 1; n_drain; 47.99999994; 0
0; 8; 1; 2000000000; 1; n_drain; -3.062105479; 2.795641756E-12
0; 8; 2; 4000000000; 1; n_drain; -0.01099491672; 4.452028124E-13
0; 8; 3; 6000000000; 1; n_drain; -1.414398446E-09; 3.751808553E-14
0; 8; 4; 8000000000; 1; n_drain; -9.124540256E-11; 1.815278433E-15
