# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Generated by circuitRF Loadpull engine (Phase 4b-1).
# Circuit: hero3.cnl  |  f0=2.000 GHz  K=5
# Grid: 15 points  Z0=50 Ω
GridIdx; GammaRe; GammaIm; ZRe; ZIm; PavlDbm; IsTickle; Converged; Iterations; PavlW; PinDelivW; PoutW; GtDb; GpDb; BiasVLoad; BiasILoad; BiasVSrc; BiasISrc; PdcW; De; Pae; StopReason
0; 0.09090909091; 0; 60; 0; -11; 0; 1; 3; 7.943282347E-05; 7.060695419E-05; 0.0008279891779; 10.180247; 10.691772; 48; -0.049246661; -3.0499999; 0.060999999; 2.5498897; 0.00032471568; 0.00029702548; Compression
0; 0.09090909091; 0; 60; 0; -10; 0; 1; 3; 0.0001; 8.888888888E-05; 0.001043001228; 10.182848; 10.694373; 48; -0.049281277; -3.0499999; 0.060999999; 2.5515513; 0.00040877142; 0.00037393422; Compression
0; 0.09090909091; 0; 60; 0; -9; 0; 1; 3; 0.0001258925412; 0.000111904481; 0.001314050981; 10.186122; 10.697647; 48; -0.049324865; -3.0499999; 0.060999999; 2.5536435; 0.00051457887; 0.00047075737; Compression
0; 0.09090909091; 0; 60; 0; -8; 0; 1; 3; 0.0001584893192; 0.0001408793949; 0.001655862157; 10.190242; 10.701767; 48; -0.049379753; -3.0499999; 0.060999999; 2.5562782; 0.0006477629; 0.00059265177; Compression
0; 0.09090909091; 0; 60; 0; -7; 0; 1; 3; 0.0001995262315; 0.0001773566502; 0.002087096352; 10.195425; 10.70695; 48; -0.049448878; -3.0499999; 0.060999999; 2.5595961; 0.00081540066; 0.00074610978; Compression
0; 0.09090909091; 0; 60; 0; -6; 0; 1; 3; 0.0002511886432; 0.0002232787939; 0.002631446355; 10.201945; 10.71347; 48; -0.049535937; -3.0499999; 0.060999999; 2.563775; 0.0010263952; 0.00093930536; Compression
0; 0.09090909091; 0; 60; 0; -5; 0; 1; 3; 0.000316227766; 0.0002810913476; 0.003319055948; 10.210146; 10.721671; 48; -0.049645597; -3.0499999; 0.060999999; 2.5690386; 0.0012919447; 0.0011825297; Compression
0; 0.09090909091; 0; 60; 0; -4; 0; 1; 3; 0.0003981071706; 0.0003538730405; 0.004188376355; 10.220457; 10.731982; 48; -0.049783744; -3.0499999; 0.060999999; 2.5756697; 0.001626131; 0.0014887403; Compression
0; 0.09090909091; 0; 60; 0; -3; 0; 1; 3; 0.0005011872336; 0.0004454997632; 0.005288613349; 10.233418; 10.744943; 48; -0.049957807; -3.0499999; 0.060999999; 2.5840247; 0.0020466574; 0.001874252; Compression
0; 0.09090909091; 0; 60; 0; -2; 0; 1; 3; 0.0006309573445; 0.0005608509728; 0.006682983316; 10.249704; 10.761229; 48; -0.050177173; -3.0499999; 0.060999999; 2.5945543; 0.0025757732; 0.0023596085; Compression
0; 0.09090909091; 0; 60; 0; -1; 0; 1; 3; 0.0007943282347; 0.0007060695419; 0.008453092441; 10.270156; 10.781681; 48; -0.050453704; -3.0499999; 0.060999999; 2.6078278; 0.0032414305; 0.0029706804; Compression
0; 0.09090909091; 0; 60; 0; 0; 0; 1; 3; 0.001; 0.0008888888888; 0.01070489774; 10.295825; 10.80735; 48; -0.050802415; -3.0499999; 0.060999999; 2.6245659; 0.0040787308; 0.0037400504; Compression
0; 0.09090909091; 0; 60; 0; 1; 0; 1; 3; 0.001258925412; 0.00111904481; 0.01357692966; 10.328016; 10.839541; 48; -0.051242326; -3.0499999; 0.060999999; 2.6456817; 0.0051317322; 0.0047087619; Compression
0; 0.09090909091; 0; 60; 0; 2; 0; 1; 3; 0.001584893192; 0.001408793949; 0.01725179756; 10.368344; 10.879869; 48; -0.051797574; -3.0499999; 0.060999999; 2.6723335; 0.0064557053; 0.0059285278; Compression
0; 0.09090909091; 0; 60; 0; 3; 0; 1; 3; 0.001995262315; 0.001773566502; 0.02197253328; 10.418801; 10.930327; 48; -0.052498834; -3.0499999; 0.060999999; 2.705994; 0.008119949; 0.0074645275; Compression
0; 0.09090909091; 0; 60; 0; 4; 0; 1; 3; 0.002511886432; 0.002232787939; 0.02806617018; 10.481832; 10.993357; 48; -0.05338518; -3.0499999; 0.060999999; 2.7485386; 0.010211307; 0.0093989519; Compression
0; 0.09090909091; 0; 60; 0; 5; 0; 1; 3; 0.00316227766; 0.002810913476; 0.0359782951; 10.560406; 11.071931; 48; -0.054506493; -3.0499999; 0.060999999; 2.8023616; 0.012838563; 0.011835511; Compression
0; 0.09090909091; 0; 60; 0; 6; 0; 1; 3; 0.003981071706; 0.003538730405; 0.04632445528; 10.658103; 11.169628; 48; -0.05592662; -3.0499999; 0.060999999; 2.8705277; 0.016137958; 0.014905177; Compression
0; 0.09090909091; 0; 60; 0; 7; 0; 1; 3; 0.005011872336; 0.004454997632; 0.0599677455; 10.779177; 11.290702; 48; -0.0577275; -3.0499999; 0.060999999; 2.95697; 0.020280133; 0.018773524; Compression
0; 0.09090909091; 0; 60; 0; 8; 0; 1; 3; 0.006309573445; 0.005608509728; 0.07813741637; 10.92859; 11.440116; 48; -0.060014565; -3.0499999; 0.060999999; 3.0667491; 0.025478907; 0.023650095; Compression
