# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Quantity: V
GridIdx; PavlDbm; HarmonicK; FreqHz; NodeIdx; NodeName; Re; Im
0; -14; 0; 0; 1; n_drain; 47.99999995; 0
0; -14; 1; 2000000000; 1; n_drain; -0.1858359937; 2.986967996E-13
0; -14; 2; 4000000000; 1; n_drain; -6.69518579E-05; 2.666908612E-15
0; -14; 3; 6000000000; 1; n_drain; -7.183263716E-13; 1.905419759E-17
0; -14; 4; 8000000000; 1; n_drain; -4.102966869E-15; 8.162246305E-20
0; -13; 0; 0; 0; n_gate; -3.049999939; 0
0; -13; 1; 2000000000; 0; n_gate; 0.06674576864; 7.085687737E-14
0; -13; 2; 4000000000; 0; n_gate; 0; 0
0; -13; 3; 6000000000; 0; n_gate; -1.131710977E-24; -2.921721186E-26
0; -13; 4; 8000000000; 0; n_gate; 0; 0
0; -13; 0; 0; 1; n_drain; 47.99999995; 0
0; -13; 1; 2000000000; 1; n_drain; -0.2085427308; -5.528264522E-13
0; -13; 2; 4000000000; 1; n_drain; -8.429275558E-05; -2.163720991E-14
0; -13; 3; 6000000000; 1; n_drain; -1.014647098E-12; 2.689668209E-17
0; -13; 4; 8000000000; 1; n_drain; -6.501584952E-15; 1.293449226E-19
0; -12; 0; 0; 0; n_gate; -3.049999939; 0
0; -12; 1; 2000000000; 0; n_gate; 0.07488998417; 7.943577164E-14
0; -12; 2; 4000000000; 0; n_gate; 0; 0
0; -12; 3; 6000000000; 0; n_gate; 2.032899015E-24; 1.661626834E-24
0; -12; 4; 8000000000; 0; n_gate; 0; 0
0; -12; 0; 0; 1; n_drain; 47.99999995; 0
0; -12; 1; 2000000000; 1; n_drain; -0.2340330268; -1.262093138E-12
0; -12; 2; 4000000000; 1; n_drain; -0.0001061267853; 3.957228648E-14
0; -12; 3; 6000000000; 1; n_drain; -1.43319877E-12; 3.800324762E-17
0; -12; 4; 8000000000; 1; n_drain; -1.03018965E-14; 2.04956658E-19
0; -11; 0; 0; 0; n_gate; -3.049999939; 0
0; -11; 1; 2000000000; 0; n_gate; 0.08402794428; 8.917429656E-14
0; -11; 2; 4000000000; 0; n_gate; -1.226585903E-24; 1.226683515E-24
0; -11; 3; 6000000000; 0; n_gate; -6.046528881E-25; 1.785806906E-24
0; -11; 4; 8000000000; 0; n_gate; 0; 0
0; -11; 0; 0; 1; n_drain; 47.99999995; 0
0; -11; 1; 2000000000; 1; n_drain; -0.262651856; 4.167669295E-13
0; -11; 2; 4000000000; 1; n_drain; -0.0001336191637; 5.313402494E-15
0; -11; 3; 6000000000; 1; n_drain; -2.024396568E-12; 5.369878641E-17
0; -11; 4; 8000000000; 1; n_drain; -1.632275584E-14; 3.247274401E-19
0; -10; 0; 0; 0; n_gate; -3.049999939; 0
0; -10; 1; 2000000000; 0; n_gate; 0.09428090416; 1.000293858E-13
0; -10; 2; 4000000000; 0; n_gate; -2.453074178E-32; 2.453464662E-32
0; -10; 3; 6000000000; 0; n_gate; 4.243466663E-27; -2.025895773E-24
0; -10; 4; 8000000000; 0; n_gate; 0; 0
0; -10; 0; 0; 1; n_drain; 47.99999995; 0
